CLASS, METHOD, MODE, REQUESTED LEVEL, ACHIEVED LEVEL, CONSTRAINED
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void tamper()","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void nonTamper()","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void tamperUnknown(int)","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void printDebugMessage(java.lang.String)","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","int scan(java.security.MessageDigest, java.util.Enumeration, int, java.util.Map, java.util.Set)","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void scanHookedClasses(java.util.Enumeration, int[], java.util.Set)","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","boolean checkProcSelfMaps(java.security.MessageDigest, int[], int[], java.util.HashSet)","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","boolean checkFiles(java.security.MessageDigest, java.lang.String, int[], int[], java.util.HashSet)","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","boolean checkClassPath(java.security.MessageDigest, int[], int[], java.util.HashSet)","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void detectXposedFramework(java.security.MessageDigest, int[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","boolean findClassesInDex(android.content.Context, int[], java.util.Set)","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","boolean checkForHookedMethod(android.content.Context, int[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","boolean checkForReplacedResources(int[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void detectTargetsHooks(android.content.Context, int[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void detectAdditionalPackages(java.security.MessageDigest, android.content.Context, int[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void invoke()","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void invoke(android.content.Context)","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void <clinit>()","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__CHECKFORREPLACEDRESOURCESEXCEPTION1()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__CHECKFORREPLACEDRESOURCESEXCEPTION2()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__CLASSPATHNOTFOUNDASPROPERTY()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__EMPTYROOTDIR()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__FINDCLASSESINDEXCLOSEDEXEXCEPTION()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__FINDCLASSESINDEXIOEXCEPTION()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__HOOKEDMETHODENUMCLASSNOTFOUND()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__HOOKEDMETHODENUMEXCEPTIONFINDINGMEMBERS1()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__HOOKEDMETHODENUMEXCEPTIONFINDINGMEMBERS2()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__NO_REASON()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__PROCMAPSERRORREADING()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__PROCMAPSERRORREADINGORCLOSING()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__TAMPER_COUNTER()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__UNEXPECTED_EXCEPTION()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__UNKNOWN_TAMPER_COUNTER()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__androidContextClassName()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__androidContextMethodName()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__dirNamesToVisit()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__expectedActionValueHookInstalled()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__expectedActionValueHookRequired()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__guardName()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__hookInstalledData()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__hookRequiredData()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__saltBytes()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__shouldDetectAdditionalPackages()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__shouldDetectTargetsHooks()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__tamperUnknownReason()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field__usefulBitsMask()","secure",0,0,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_0__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_1__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_2__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_3__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_4__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_5__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_6__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_7__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_8__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_9__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_10__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_11__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_12__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_13__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_14__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_15__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_0__hookInstalledData(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_1__hookInstalledData(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_2__hookInstalledData(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_3__hookInstalledData(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_4__hookInstalledData(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_5__hookInstalledData(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_6__hookInstalledData(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_7__hookInstalledData(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_8__hookInstalledData(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_9__hookInstalledData(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_10__hookInstalledData(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_11__hookInstalledData(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_12__hookInstalledData(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_13__hookInstalledData(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_14__hookInstalledData(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookDetectDebug_GRD7__hookDetection","void init_field_piece_0__saltBytes(byte[])","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookedMethodEnumerator","void <init>(java.lang.String)","fast",2,0,"JVM method size limit"
"com.arxan.guardit4j.hookdetection.HookedMethodEnumerator","void <init>()","fast",2,0,"JVM method size limit"
"com.arxan.guardit4j.hookdetection.HookedMethodEnumerator","void init(java.lang.String)","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookedMethodEnumerator","boolean hasMoreElements()","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookedMethodEnumerator","java.lang.String nextElement()","fast",2,2,""
"com.arxan.guardit4j.hookdetection.HookedMethodEnumerator","java.lang.Object nextElement()","fast",2,2,""
"com.arxan.guardit4j.hookdetection.ProcMapsEnumerator","void <init>()","fast",2,0,"JVM method size limit"
"com.arxan.guardit4j.hookdetection.ProcMapsEnumerator","void <init>(java.io.File)","fast",2,0,"JVM method size limit"
"com.arxan.guardit4j.hookdetection.ProcMapsEnumerator","void init(java.io.File)","fast",2,2,""
"com.arxan.guardit4j.hookdetection.ProcMapsEnumerator","boolean hasMoreElements()","fast",2,2,""
"com.arxan.guardit4j.hookdetection.ProcMapsEnumerator","java.lang.String nextElement()","fast",2,2,""
"com.arxan.guardit4j.hookdetection.ProcMapsEnumerator","java.lang.Object nextElement()","fast",2,2,""
"com.arxan.guardit4j.random_nonce.SplitMix64","void <init>()","fast",2,0,"JVM method size limit"
"com.arxan.guardit4j.random_nonce.SplitMix64","long generateValue()","fast",2,2,""
"com.arxan.guardit4j.random_nonce.SplitMix64","int getValue()","fast",2,2,""
"com.arxan.guardit4j.random_nonce.SplitMix64","void <clinit>()","fast",2,2,""
"com.arxan.guardit4j.random_nonce.Xoroshiro128","void <init>()","fast",2,0,"JVM method size limit"
"com.arxan.guardit4j.random_nonce.Xoroshiro128","long rotl(long, int)","fast",2,2,""
"com.arxan.guardit4j.random_nonce.Xoroshiro128","long generateValue()","fast",2,2,""
"com.arxan.guardit4j.random_nonce.Xoroshiro128","int getValue()","fast",2,2,""
"com.arxan.guardit4j.random_nonce.Xoroshiro128","void <clinit>()","fast",2,2,""
"com.arxan.guardit4j.random_nonce.Xorshift1024","void <init>()","fast",2,0,"JVM method size limit"
"com.arxan.guardit4j.random_nonce.Xorshift1024","long getSeed(int)","fast",2,2,""
"com.arxan.guardit4j.random_nonce.Xorshift1024","void setSeed(int, long)","fast",2,2,""
"com.arxan.guardit4j.random_nonce.Xorshift1024","long generateValue()","fast",2,2,""
"com.arxan.guardit4j.random_nonce.Xorshift1024","int getValue()","fast",2,2,""
"com.arxan.guardit4j.random_nonce.Xorshift1024","void <clinit>()","fast",2,2,""
"com.arxan.guardit4j.random_nonce.Xorshift128","void <init>()","fast",2,0,"JVM method size limit"
"com.arxan.guardit4j.random_nonce.Xorshift128","long generateValue()","fast",2,2,""
"com.arxan.guardit4j.random_nonce.Xorshift128","int getValue()","fast",2,2,""
"com.arxan.guardit4j.random_nonce.Xorshift128","void <clinit>()","fast",2,2,""
"com.arxan.guardit4j.resourceencryption.AssetFileDescriptorCrypto","void <init>(android.content.res.AssetFileDescriptor, android.content.Context)","fast",2,0,"JVM method size limit"
"com.arxan.guardit4j.resourceencryption.AssetFileDescriptorCrypto","void createFileDescriptor(byte[], byte[])","fast",2,2,""
"com.arxan.guardit4j.resourceencryption.AssetFileDescriptorCrypto","java.io.FileDescriptor getFileDescriptor()","fast",2,2,""
"com.arxan.guardit4j.resourceencryption.AssetFileDescriptorCrypto","android.os.ParcelFileDescriptor getParcelFileDescriptor()","fast",2,2,""
"com.arxan.guardit4j.resourceencryption.AssetFileDescriptorCrypto","java.io.FileInputStream createInputStream()","fast",2,2,""
"com.arxan.guardit4j.resourceencryption.AssetFileDescriptorCrypto","java.io.FileOutputStream createOutputStream()","fast",2,2,""
"com.arxan.guardit4j.resourceencryption.AssetFileDescriptorCrypto","long getDeclaredLength()","fast",2,2,""
"com.arxan.guardit4j.resourceencryption.AssetFileDescriptorCrypto","void writeToParcel(android.os.Parcel, int)","fast",2,2,""
"com.arxan.guardit4j.resourceencryption.AssetFileDescriptorCrypto","long getStartOffset()","fast",2,2,""
"com.arxan.guardit4j.resourceencryption.AssetFileDescriptorCrypto","long getLength()","fast",2,2,""
"com.arxan.guardit4j.resourceencryption.AssetFileDescriptorCrypto","void close()","fast",2,2,""
"com.arxan.guardit4j.resourceencryption.AssetManagerWrapper","void <init>()","fast",2,0,"JVM method size limit"
"com.arxan.guardit4j.resourceencryption.AssetManagerWrapper","void setContext(android.content.Context)","fast",2,2,""
"com.arxan.guardit4j.resourceencryption.AssetManagerWrapper","boolean lastInChain()","fast",2,2,""
"com.arxan.guardit4j.resourceencryption.AssetManagerWrapper","java.io.InputStream open(android.content.res.AssetManager, java.lang.String)","fast",2,2,""
"com.arxan.guardit4j.resourceencryption.AssetManagerWrapper","java.io.InputStream openImpl(android.content.res.AssetManager, java.lang.String)","fast",2,2,""
"com.arxan.guardit4j.resourceencryption.AssetManagerWrapper","java.io.InputStream open(android.content.res.AssetManager, java.lang.String, int)","fast",2,2,""
"com.arxan.guardit4j.resourceencryption.AssetManagerWrapper","java.io.InputStream openImpl(android.content.res.AssetManager, java.lang.String, int)","fast",2,2,""
"com.arxan.guardit4j.resourceencryption.AssetManagerWrapper","android.content.res.AssetFileDescriptor openFd(android.content.res.AssetManager, java.lang.String)","fast",2,2,""
"com.arxan.guardit4j.resourceencryption.AssetManagerWrapper","android.content.res.AssetFileDescriptor openFdImpl(android.content.res.AssetManager, java.lang.String)","fast",2,2,""
"com.arxan.guardit4j.resourceencryption.AssetManagerWrapper","void <clinit>()","fast",2,2,""
"com.arxan.guardit4j.resourceencryption.AssetManagerWrapper","void init_field__context()","secure",0,0,""
"com.arxan.guardit4j.resourceencryption.AssetManagerWrapper","void init_field__encrypted()","secure",0,0,""
"com.arxan.guardit4j.resourceencryption.AssetManagerWrapper","void init_field__key1()","secure",0,0,""
"com.arxan.guardit4j.resourceencryption.AssetManagerWrapper","void init_field__key2()","secure",0,0,""
"com.arxan.guardit4j.resourceencryption.Decrypt","void <init>()","fast",2,0,"JVM method size limit"
"com.arxan.guardit4j.resourceencryption.Decrypt","java.io.InputStream getStream(java.io.InputStream, byte[], byte[])","fast",2,2,""
"com.arxan.guardit4j.resourceencryption.REGCipherInputStream","void <init>(java.io.InputStream, javax.crypto.Cipher)","fast",2,0,"JVM method size limit"
"com.arxan.guardit4j.resourceencryption.REGCipherInputStream","int available()","fast",2,2,""
"com.arxan.guardit4j.resourceverification.CheckResourceDebug_GRDa__resourceVerification","void <init>()","fast",2,0,"JVM method size limit"
"com.arxan.guardit4j.resourceverification.CheckResourceDebug_GRDa__resourceVerification","void dbg(java.lang.String)","fast",2,2,""
"com.arxan.guardit4j.resourceverification.CheckResourceDebug_GRDa__resourceVerification","void tamperAction()","fast",2,2,""
"com.arxan.guardit4j.resourceverification.CheckResourceDebug_GRDa__resourceVerification","void nonTamperAction()","fast",2,2,""
"com.arxan.guardit4j.resourceverification.CheckResourceDebug_GRDa__resourceVerification","void verify()","fast",2,2,""
"com.arxan.guardit4j.resourceverification.CheckResourceDebug_GRDa__resourceVerification","void verify(java.lang.String)","fast",2,2,""
"com.arxan.guardit4j.resourceverification.CheckResourceDebug_GRDa__resourceVerification","void <clinit>()","fast",2,2,""
"com.arxan.guardit4j.resourceverification.CheckResourceDebug_GRDa__resourceVerification","void init_field__androidContextClassName()","secure",0,0,""
"com.arxan.guardit4j.resourceverification.CheckResourceDebug_GRDa__resourceVerification","void init_field__androidContextMethodName()","secure",0,0,""
"com.arxan.guardit4j.resourceverification.CheckResourceDebug_GRDa__resourceVerification","void init_field__checksums()","secure",0,0,""
"com.arxan.guardit4j.resourceverification.CheckResourceDebug_GRDa__resourceVerification","void init_field__guardName()","secure",0,0,""
"com.arxan.guardit4j.resourceverification.CheckResourceDebug_GRDa__resourceVerification","void init_field__paths()","secure",0,0,""
"com.arxan.guardit4j.resourceverification.CheckResourceDebug_GRDa__resourceVerification","void init_field_piece_0__paths(char[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.MagiskDaemonConnector","void <init>(java.lang.String)","fast",2,0,"JVM method size limit"
"com.arxan.guardit4j.rootdetection.MagiskDaemonConnector","boolean sendCommand(com.arxan.guardit4j.rootdetection.MagiskDaemonConnector$Command)","fast",2,2,""
"com.arxan.guardit4j.rootdetection.MagiskDaemonConnector","boolean sendString(java.lang.String)","fast",2,2,""
"com.arxan.guardit4j.rootdetection.MagiskDaemonConnector","java.lang.String readString()","fast",2,2,""
"com.arxan.guardit4j.rootdetection.MagiskDaemonConnector","void writeString(java.io.DataOutputStream, java.lang.String)","fast",2,2,""
"com.arxan.guardit4j.rootdetection.MagiskDaemonConnector","boolean isConnected()","fast",2,2,""
"com.arxan.guardit4j.rootdetection.MagiskDaemonConnector","void close()","fast",2,2,""
"com.arxan.guardit4j.rootdetection.MagiskDaemonConnector","int readInt()","fast",2,2,""
"com.arxan.guardit4j.rootdetection.MagiskDaemonConnector","int readIntLittleEndian(java.io.DataInputStream)","fast",2,2,""
"com.arxan.guardit4j.rootdetection.MagiskDaemonConnector","void writeIntLittleEndian(java.io.DataOutputStream, int)","fast",2,2,""
"com.arxan.guardit4j.rootdetection.MagiskDaemonConnector$Command","com.arxan.guardit4j.rootdetection.MagiskDaemonConnector$Command[] values()","fast",2,2,""
"com.arxan.guardit4j.rootdetection.MagiskDaemonConnector$Command","com.arxan.guardit4j.rootdetection.MagiskDaemonConnector$Command valueOf(java.lang.String)","fast",2,2,""
"com.arxan.guardit4j.rootdetection.MagiskDaemonConnector$Command","void <init>(java.lang.String, int, int)","fast",2,2,""
"com.arxan.guardit4j.rootdetection.MagiskDaemonConnector$Command","int getCommand()","fast",2,2,""
"com.arxan.guardit4j.rootdetection.MagiskDaemonConnector$Command","void <clinit>()","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void <init>()","fast",2,0,"JVM method size limit"
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void tamper()","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void nonTamper()","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void dbg(java.lang.String)","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void invoke()","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void invoke(android.content.Context)","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","int scan(java.security.MessageDigest, java.util.Enumeration, int, java.util.HashSet)","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","int checkSpecificNames(java.security.MessageDigest, int, java.util.HashSet)","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","int checkMagiskSockets(android.content.Context, int)","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","boolean isMagiskSocket(java.lang.String)","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","int checkForMagiskManager(android.content.Context, int)","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void <clinit>()","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field__PackageManager_MATCH_ALL()","secure",0,0,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field__androidContextClassName()","secure",0,0,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field__androidContextMethodName()","secure",0,0,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field__dirNamesToVisit()","secure",0,0,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field__expectedActionValue()","secure",0,0,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field__filesToCheck()","secure",0,0,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field__guardActionData()","secure",0,0,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field__guardName()","secure",0,0,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field__initialActionValue()","secure",0,0,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field__magiskManagerDetectedActionValue()","secure",0,0,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field__magiskSocketDetectedActionValue()","secure",0,0,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field__performMagiskManagerCheck()","secure",0,0,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field__salt()","secure",0,0,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field__specificNamesToVisit()","secure",0,0,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field__usefulBitsMask()","secure",0,0,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_0__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_1__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_2__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_3__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_4__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_5__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_6__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_7__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_8__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_9__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_10__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_11__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_12__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_13__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_14__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_15__dirNamesToVisit(byte[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_0__guardActionData(byte[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_1__guardActionData(byte[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_2__guardActionData(byte[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_3__guardActionData(byte[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_4__guardActionData(byte[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_5__guardActionData(byte[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_6__guardActionData(byte[])","fast",2,2,""
"com.arxan.guardit4j.rootdetection.RootDetectDebug_GRD8__rootDetection","void init_field_piece_7__guardActionData(byte[])","fast",2,2,""
